asset_id,asset_name,ip_address,vuln_details.asset_count,vuln_details.asset_fixed_count,vuln_details.asset_mitigated_count,vuln_details.finding_number,vuln_details.finding_name,vuln_details.finding_count,vuln_details.finding_cve,vuln_details.finding_discovered,vuln_details.finding_exploitable,vuln_details.finding_iava,vuln_details.finding_result,vuln_details.finding_severity,vuln_details.finding_status,vuln_details.issue_open_count,vuln_details.issue_closed_count,vuln_details.issues,vuln_details.scan_date,vuln_details.scan_type,vuln_details.due_date
17276779,eddbmp17,10.244.13.87,1,0,0,135046-bcbbfdf1dd484efe01b0bf313ee5f640,RHEL 7 : gettext (RHSA-2020:1138),1,"CVE-2018-18751,CWE-416",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,102149-5bb98abca52adc0372ed01974e53e4bf,RHEL 7 : glibc (RHSA-2017:1916),1,"CVE-2015-8778,CVE-2015-8779,CVE-2014-9761,CVE-2015-8776,CVE-2015-8777",2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,102116-f60edd2855fd60ead64e97cbc1e9e988,RHEL 7 : gnutls (RHSA-2017:2292),1,"CVE-2017-5335,CVE-2017-5336,CVE-2017-5334,CVE-2017-7507,CVE-2017-7869,CVE-2016-7444,CVE-2017-5337",2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,118186-cbe29a6756ce15b29da6ec4388644e4e,RHEL 7 : java-1.8.0-openjdk (RHSA-2018:2942),1,"CVE-2018-3136,CVE-2018-3169,CVE-2018-3214,CVE-2018-3183,CVE-2018-3180,CVE-2018-3149,CVE-2018-3139",2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,143089-430d1c1f2f552071692f5d032dba4fcc,RHEL 7 : libpng (RHSA-2020:3901),1,"CVE-2017-12652,CWE-20",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,102412-d58a8da65856a08fac5002b41910bfb3,RHEL 7 : libsoup (RHSA-2017:2459),1,CVE-2017-2885,2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,127622-ebaa317e4ddd7310f7e07a7e3df6642d,RHEL 7 : libssh2 (RHSA-2019:1884),1,CVE-2019-3862,2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,127680-0b47915c0752120b70be74ba1d339389,RHEL 7 : libssh2 (RHSA-2019:2136),1,"CVE-2019-3858,CVE-2019-3861",2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,154074-8f1c1764a3e859323c601dc3ae50ed34,RHEL 7 : libxml2 (RHSA-2021:3810),1,"CVE-2016-4658,CWE-416",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,143096-a4fb4728437a5d0b526b5ee83b3e806b,RHEL 7 : libxslt (RHSA-2020:4005),1,"CVE-2019-11068,CVE-2019-18197,CWE-416,CWE-284",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,121280-6c5bb6df8cbb986d3e6a0f303b941253,RHEL 7 : perl (RHSA-2019:0109),1,CVE-2018-18311,2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,127717-1aa52794347d4f626799d9b54e74797f,RHEL 7 : perl (RHSA-2019:2400),1,CVE-2018-18311,2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,123915-872bef946e42da19911a23ecf82f9e5f,RHEL 7 : python (RHSA-2019:0710),1,CVE-2019-9636,2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,126089-625743dd233edbac99b3c6a4de245c91,RHEL 7 : python (RHSA-2019:1587),1,CVE-2019-10160,2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,127651-7290f3f73cf2a5b1e3b9c6b757933032,RHEL 7 : python (RHSA-2019:2030),1,"CVE-2019-9740,CVE-2018-14647,CVE-2019-5010,CVE-2019-9948,CVE-2019-9947",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,14657-1dac1cfb2a4970a4e85cc9d7dd28c5fa,Red Hat Update Level,1,,2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,33850-3aaa9e23e45d1b0eb4204dc24e7d49c8,Unix Operating System Unsupported Version Detection,1,,2022-04-14 19:20:12,0,"0001-A-0502,0001-A-0648",FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10110-c4ff4bfc194ea69c993ee4ed10f6f9e4,Vulnerability in the Java SE component of Oracle Java SE (subcomponent: AWT). Supported versions that are affected are Java SE:  - Severity Adjusted From: Medium,1,CVE-2017-10110,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10089-8aa9dfbdca07703f9efa181e3b8f7a70,Vulnerability in the Java SE component of Oracle Java SE (subcomponent: ImageIO). Supported versions that are affected are Java  - Severity Adjusted From: Medium,1,CVE-2017-10089,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10346-e09f8bdc1e5da23b9a3801286b7914a7,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: Hotspot). Supported versions that are  - Severity Adjusted From: Medium",1,CVE-2017-10346,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10101-ad09257c5d58f8be0b9f60fff6d6864b,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: JAXP). Supported versions that are aff - Severity Adjusted From: Medium",1,CVE-2017-10101,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10096-ad09257c5d58f8be0b9f60fff6d6864b,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: JAXP). Supported versions that are aff - Severity Adjusted From: Medium",1,CVE-2017-10096,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10087-f07a69ceb9cabc41bab30207fed86dc3,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: Libraries). Supported versions that ar - Severity Adjusted From: Medium",1,CVE-2017-10087,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10090-137f12301b5a766a05f2836d6891c2af,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: Libraries). Supported versions that ar - Severity Adjusted From: Medium",1,CVE-2017-10090,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10111-13b862c4ed74c9433dc1259e262067a3,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: Libraries). The supported version that - Severity Adjusted From: Medium",1,CVE-2017-10111,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10102-025dc7f797c917bac7c19eb6f59bac01,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: RMI). Supported versions that are affe - Severity Adjusted From: Medium",1,CVE-2017-10102,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10285-3e76ba85ff0b6b69c2e8c8d5b40bd1a1,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: RMI). Supported versions that are affe - Severity Adjusted From: Medium",1,CVE-2017-10285,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-10107-4f466a320c2c6c357ed8c4f999950706,"Vulnerability in the Java SE, Java SE Embedded component of Oracle Java SE (subcomponent: RMI). Supported versions that are affe - Severity Adjusted From: Medium",1,CVE-2017-10107,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2018-3183-49968a7be2fcdc37caeb7cc8b378a765,"Vulnerability in the Java SE, Java SE Embedded, JRockit component of Oracle Java SE (subcomponent: Scripting). Supported version - Severity Adjusted From: Medium",1,CVE-2018-3183,2019-07-31 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2018-14618-ca3083b13d87d40cfbe94cbcd8ccab7e,curl before version 7.61.1 is vulnerable to a buffer overrun in the NTLM authentication code. The internal function Curl_ntlm_co - Severity Adjusted From: High,1,CVE-2018-14618,2019-12-11 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-12450-5b9c394800706a59d82aa2ae052bbe5c,file_copy_fallback in gio/gfile.c in GNOME GLib 2.15.0 through 2.61.1 does not properly restrict file permissions while a copy o - Severity Adjusted From: High,1,CVE-2019-12450,2020-10-14 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2017-12652-dee4d07dbc3975a7f5f0aba555efb5dc,libpng before 1.6.32 does not properly check the length of chunks against the user limit. - Severity Adjusted From: High,1,CVE-2017-12652,2020-10-14 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-11068-9f9fc051def9870a3f299782acb89d81,libxslt through 1.1.33 allows bypass of a protection mechanism because callers of xsltCheckRead and xsltCheckWrite permit access - Severity Adjusted From: High,1,CVE-2019-11068,2020-10-14 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2016-4658-f734a9e6de3eb6c28f6bfc6ff022b4a6,"xpointer.c in libxml2 before 2.9.5 (as used in Apple iOS before 10, OS X before 10.12, tvOS before 10, and watchOS before 3, and - Severity Adjusted From: High",1,CVE-2016-4658,2021-10-27 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
